recipe_id,step,recipe
1696,14,끓인 상태에서 무에다 간장 양념물을 부어서 무장아찌를 만들어줍니다. 아~ 다시마만 건져내고 모두 같이 부어주었어요.
1696,15,간장 양념 물이 적은 것 같아도 금방 무가 훅 줄어든답니다. 좀 더 아삭한 무장아찌 무피클을 드시려면  누름돌을 눌러주시면 좋겠지요. 없으면 패스!!
1696,16,한 시간만 지나도 무에서 수분이 나와서  이렇게 무가 흥건하게 잠깁니다.
1696,17,요건 하루 지나고 찍은 사진인데요. 간장물이 무에 좀 들었지요. 하루만 지나도 무피클 맛을 느낄 수 있답니다. 하루 지나고 김치냉장고에 넣었고요. 이틀 뒤부터 먹었답니다.
1697,1,무를 손가락 마디만하게 일정하게 잘라줍니다.
1697,2,"무에 굵은 소금 4숟갈, 설탕 4숟갈을 넣고서 절여줍니다."
1697,3,이렇게 굵은 소금과 설탕을 넣고서 볼을 위아래 흔들어서 섞어줍니다. 1시간정도 절입니다.
1697,4,"물기를 빼고, 다시 무를 손으로 어느정도 꾹 짜줍니다."
1697,5,물기를 꾸욱 짠 무와 청량고추는 반으로 잘라 속에 씨를 제거하고 같이 넣어줍니다.
1697,6,"간장절임물인 물 2컵, 간장 8숟가락, 식초 1컵, 설탕 4분의 3컵, 참치진국 1숟가락를 한데 섞어서 팔팔 끓여줍니다."
1697,7,절여놓은 무에 간장배합초를 뜨거울때 붓고 뜨거운 기운이 가시고 실온에 약 4~5시간 정도 두었다가 바로 냉장고에 넣고서 다음날부터 꺼내서 드시면 된답니다.
1698,1,사진엔 4개지만 썰다 보니 너무 작은 양이라 2개 더 담았어요~!~ 이번에 제가 담은 장아찌는 양이 적어서 간단한 레시피로 담았어요 소스를 끓이지 않고 쉽게 만들어도 오도독 소리가 요란한 무간장 장아찌 담는 비법입니다  ​
1698,2,무가 작아서 길이로 자르지 않고 옆으로 2등분하고 세로로 2등분 했어요 용기에 담고 설탕을 무에 골고루 덮어줍니다
1698,3,장아찌 담는 방법은 여러 가지입니다 무장아찌를 담을 때 영양 많은 껍질째 담아야 오도독 씹는 식감이 더 좋아요 무를 소금이나 간장을 바로 부어서 만들어도 되지만 그건 시간이 오래 걸려야 먹을 수 있어요 제가 소개하는 장아찌는 담은지 일주일만 지나도 바로 꺼내서 먹을 수 있는 초간단 방법입니다 물론 오랜 시간이 지나면 더욱 맛이 베어들어 맛있지요
1698,4,이렇게 설탕을 넣는 이유는 설탕이 무의 수분을 빼주고 꼬듵꼬들하게 해줍니다
1698,5,하루 이틀 지나서 보면 무에서 물이 많이 빠져나와 있어요 이물은 무청으로 두고 조림을 할 때 넣어주면 설탕량을 줄일 수 있어요
1698,6,설탕에 절였던 무를 건져서 그릇에 담고 소스를 부어줍니다 소주를 섞어 놓으면 실온에 두고 먹어도 변하지 않고 맛있게 먹을 수 있어요
1698,7,간장만 부어도 되지만 약간의 식초가  간장의 짠맛도 잡아주고 상큼한 맛이 좋더라고요 간장 식초 소주 고추를 넣고 무거운 돌이나 접시로 눌러줍니다
1698,8,사진은 담은지 일주일 지난 사진이라 간장이 위로 많이 올라왔네요 무장아찌를 담아서 실온에 두고 몇 개씩 꺼내서 무쳐 놓으면 밥도둑이 따로 없답니다
1699,1,"청양고추 2개와 홍고추 1개, 대파 1/3대를 잘게 썰어주시고요. 다진 마늘 1 큰 술과 다진 생강 2 큰 술도 준비해주세요."
1699,2,냉동 꽃게도 4마리 준비합니다.
1699,3,냉동 꽃게 손질부터 해줄게요. 먼저 칫솔로 꽃게 구석구석 잘 닦아주시고요. 다리 끝을 가위로 잘라주세요.
1699,4,꽃게의 배를 열어 칫솔로 잘 닦아준 뒤 뚜껑을 열어 몸통 양쪽에 붙어 있는 아가미와 머리 쪽에 붙어 있는 모래주머니를 제거한 다음 칫솔로 한 번 더 구석구석 닦아주세요. (떼어낸 머리 구석 부분에 내장이 숨어 있을 수 있으니 손가락으로 슥 한 번 긁어주시는 것도 좋아요 ^^)
1699,5,꽃게 입도 깔끔하게 정리하고요.
1699,6,손질이 끝난 꽃게는 4등분으로 나누어 줍니다. (집게 다리는 먹기 불편하므로 국거리로 쓰려고 따로 빼두었어요.)
1699,7,먹기 좋게 자른 꽃게는 체에 밭쳐 물기를 빼주세요.
1699,8,"이제 양념장을 만들어줄게요. 간장 1컵(소주잔으로), 고춧가루 5 큰 술, 설탕 2.5 큰 술, 물엿 1 큰 술, 소금 1/2 작은 술, 미림 1/2 큰 술, 다진 마늘 1 큰 술, 다진 생강 2 큰 술, 다진 파 2 큰 술을 넣고 잘 섞어주세요."
1699,9,"볼에 꽃게와 양념장을 넣고, 숟가락으로 조심스레 섞어주시고요. 마지막으로 다진 청양고추, 홍고추, 통깨 약간, 후추 약간 넣고 한 번 더 섞어주기만 하면, 매콤달콤 양념게장 만들기는 요렇게 간단하게 끝이 나요!"
1699,10,꺄 +_+ 진짜 맛있겠죠?  만들자마자 다리 하나 먹어봤는데 개꿀맛 핵꿀맛 !!! 정말 말이 필요 없더라고요 ♥
1699,11,"오늘도 이렇게 맛있는데, 내일 되면 얼마나 더 맛있을까요?!  ** 하루 더 숙성시켜주면, 더욱 맛있는 양념게장을 드실 수 있답니다. **"
1699,12,신랑도 오래간만에 먹은 양념게장이 입에 딱 맞았는지 역시 양념게장 하면 우리 마누라라며 엄지를 척 들어 올려주더라고요 > _< 응. 내가 생각해도 그런 것 같아 ㅋㅋㅋㅋㅋㅋ
1700,1,게는 흐르는 물에 칫솔로 깨끗이 닦아주세요. 이물질이 끼어있을 수 있으니 잘 닦아주세요. 살아있는 꽃게는 냉동실에 살짝 넣었다가 기절시킨 뒤에 손질하면 좋답니다.
1700,2,다리끝부분은 가위로 잘라 버리셔도 되요. 전 싹둑 잘라버린답니다. 다리의 집게 부분과 끝부분도 잘라주세요. 양쪽 엄지손가락에 힘을주어 게 몸통과 게딱지를 분리해줍니다 몸통 안쪽 입을 제거한 다음 손으로 아가미와 모래집을 떼냅니다
1700,3,4등분으로 먹기좋은 크기로 잘라주세요.
1700,4,분량의 양념을 만들고
1700,5,꽃게와 고추를 넣고 살살 버무리시면 된답니다.
1701,1,꽃게 7마리 2키로좀넘는듯요  냉동실에 있던거 실온에서 30분 해동 하고 흐르는물에 씻어줬어요
1701,2,뒤집어서 등껍질도 분리해줍니다
1701,3,꽃게 알이 가득이네용 수염같이 붙어있는부분도 띄어내고 깨끗이 씻어줍니다
1701,4,뾰족한 다리부분도 다듬어주세요 무칠때랑먹을때 편하지요
1701,5,반으로 자른 꽃게는 사진처럼 세워서 잘라야지 속에살과 알들이 안튀어나와요
1701,6,양념을 준비해봅니다  고춧가루 매실 물엿 참기름 다진마늘 깨 간장 준비했어요
1701,7,다듬어진 꽃게와 양파 대파까지 넣고 비벼비벼 합니다
1701,8,이렇게 완성된 꽃게는 바로먹어도 맛나지만 냉장고에서 하루정도 숙성해서 양념이 더 베이면 먹지요
1702,1,게 네마리를 씻어주세요
1702,2,배딱지는
1702,3,떼어내고
1702,4,칫솔로 구석 구석 깨끗이 닦아주세요
1702,5,게의 맨 마지막 다리 끝부분 잘라주세요
1702,6,게의 딱지부분과 몸통부분 다리쪽의 사이에 손을 집어넣고 힘주어 떼어내면 쉽게 분리가 됩니다
1702,7,게의 요기 아가미 부분을 가위로 잘라서 제거해주세요 입주변도 잘 잘라서 제거해주세요
1702,8,반으로 잘라주세요 칼로 단번에 힘주어서 자르셔야 게살이 삐져나오지 않아요  딱 대고 훕!!!
1702,9,그리고 반으로 자른 게를 또 반으로 잘라 먹기 좋은 크기로 만들어주세요
1702,10,집게발도 잘라주세요
1702,11,게딱지안에 내장도 숟가락으로 싹싹 긁어서 넣어주세요 게는 굵은 소금을 뿌려서 잠시 놔두세요
1702,12,양념재료들을 넣고 섞으세요
1702,13,양념과 고추를 넣고 위생장갑 끼시고 휘적 휘적 버무려주세요 약간 양념을 바른다는 식으로요 그리고 손조심하세요~^^  찔리면.. 아파요..  손등으로 휘적 휘적 버무리시면 잘 안찔려요 ㅎㅎ
1702,14,잘 버무려진 꽃게!!  완성~  통에담아 하루정도 냉장고에 숙성해서 드시면 됩니다!!
1702,15,맛있겠당~!!!  침고여 ^^ 하얀 밥위에 빨간 양념게장 살점을 꾸욱 눌러서~~~^^♡♡
1703,1,살아있는 '블루크랩'을 배 덮게가 둥근 암컷으로 들어서 묵직한 것으로 선택합니다.
1703,2,손질하기 쉽게하기 위해 구입한 그대로 냉동실에서 2시간 정도 얼립니다.
1703,3,얼은 상태에서 게딱지를 떼고 게를 먹기 좋게 반으로 잘라줍니다.
1703,4,양념이 잘 배이도록 칼등이나 크랩크래커를 이용해서 집게발을 부셔줍니다.
1703,5,아가미털을 깨끗하게 제거하고
1703,6,얼음물에 재빨리 헹궈줍니다. (게살이 물에 닿으면 회를 물에 헹궈먹는 것과 같으므로)
1703,7,손질된 게에 간장6큰술과 맛술3큰술을 넣어 밑간이 배이도록 냉장실에서 30분 이상 넣어둡니다.
1703,8,"밑간은 그대로 두고  간장6큰술,고추가루 7큰술을 더 넣고 버무립니다."
1703,9,맛술을 조금 더 첨가하며 양념 농도를 조절합니다.
1703,10,물엿을 넣어 양념이 잘 엉겨 붙도록 합니다.
1703,11,"다진마늘,생강즙,후춧가루 약간,파 흰대부분을 채썰어 넣고 골고루 버무립니다."
1703,12,매콤한 맛을 좋아하면 씨를 제거한 매운고추도 썰어 넣습니다.
1703,13,마지막으로 참기름을 넣고 버무려 주면 완성입니다. 소금으로 간을 맞춥니다.
1703,14,용기에 담고 냉장고에서 하루 맛이 들은 후에 먹으면 맛있습니다.
1703,15,접시에 양념 넉넉히 게장과 담아냅니다.
1703,16,손님상에는 게살을 따로 꾸욱 짜서 양념과 함께 상에 올립니다.
1703,17,따끈한 밥위에 양념게살 올려 먹는 맛은 정말 맛집니다.
1704,1,양파를 더 많이 사용하실 경우 양념의 양도 좀 더 늘려주시면 되겠쥬 ~
1704,2,물 2 : 간장 1 : 식초 1 : 설탕1 의 비율로 맞춰주시면 된답니다
1704,3,모든 양념은 냄비에 한번에 넣어 팔팔 끓여주세요 ~
1704,4,양념이 끓어오르는 동안 양파를 먹기 좋은 크기로 잘라서 유리그릇이나 병에 넣어 준비해주세요 :)
1704,5,양념장이 팔팔 끓어오르면 이제 양파장아찌 만드는건 거의 끝난거나 마찬가지예요 ~
1704,6,끓어오른 양념을 준비해두었던 양파에 부어 주시면 되는데요 ~ 뜨거울때 부어주셔야 양파가 아삭하니 더 맛있답니다
1704,7,요렇게 양념을 부어주고 바로 드시는것보다 하루 정도는 냉장고에 두셨다가 다음날 먹어야  양념이 간간히 베어서 더욱 맛있어요 ~
1705,1,양파는 큼직큼직하게 썰어주어어요. 8등분정도하며 적당하더라구요. 그리고 오이고추는 송송 큼지막하게 썰어 줍니다.
1705,2,"간장과 물, 그리고 설탕과 식초를 분량대로 넣어 팔팔 끓여 줍니다. 끓기 시작하면 중약불로 조절하고 약 3~5분간 더 끓여 주세요."
1705,3,팔팔 끓인 간장은 식히지 않고 뜨거운 상태에서 양파위에 부어 주세요.
1705,4,간장물을 부어둔 양파절임은 한 김 식힌 후에 유리로 된 용기에 보관하시면 되는데요.  유리병은 끓는 물에 살짝 소독한 후 물기를 충분히 말린 후에 사용하세요.
1706,1,"양파 6개, 청량고추 6개를 썰어주세요."
1706,2,양파장아찌의 양념을 준비해줍니다. 물 : 간장 : 식초 : 설탕 - 2: 1: 1: 1 로 하는게 가장 좋은 비율입니다.
1706,3,비율대로 넣고 팔팔 끓여주세요 그리고 용기에 양파를 담아주고 부어주면 되는데요. 용기는 유리용기를 꼭 써야하며 오래두고 먹을꺼라면 용기소독해주세요.
1706,4,유리그릇에 고추 먼저 담고 그 위에 양파 그 위에 다시 고추 이런식으로 켜켜이 담아주세요. 그리고 팔팔 끓은 간장물을 바로 부어주세요. 그런 후 간장물을 다 부어주신다음 국자로 위에 꾹 눌러주세요. 양파들이 숨이 죽고 간이 쏙 베이기 시작한답니다.
1706,5,1시간내지 2시간정도 그대로 놔두었다가 한김 식으면 뒤로 뒤집어서 놓아주세요. 그래야 윗부분까지 양념이 고루 베여서 같은맛으로 똑같이 드실 수 있답니다. 반나절 상온에서 보관한뒤 냉장고로 옮겨서 하루 후에 드시면 되요.
1707,1,"양파는 껍질을 벗기고, 오이는 겉 가시 제거(오이를 반 잘라서 작아보임),고추도 잘 씻어 준비합니다. 저는 피클용 양파라서 사이즈가 작습니다."
1707,2,"네모나게 양파를 썰고 오이는 0.5센티 두께, 고추는 1센티 두께로 동글동글 썰어 주세요. 차곡차곡 병에 담습니다.병 소독은 끓는물에 병을 뒤집어 넣은 후 잠시 끓인다음 꺼내 그대로 말리면 됩니다. 저처럼 뚜껑이 저런 병은 끓는물을 안에 넣었다가 버리고를 반복한 후 말려주세요."
1707,3,"간장 1컵,  식초 1컵을  끓일 냄비에  붓습니다."
1707,4,"물 2컵 반,설탕 1컵 반을 넣는데요,저는 물을 좀 더 넣어 조금 덜짜게 덜 달게합니다. 장아찌 피클류를 너무 자극적이지 않게 만드세요~"
1707,5,중불에 올려 저어가며 설탕을 녹이다가 불을 올려 파르르 끓으면 아주 잠시 두었가 불을 끄세요. 거품은 살짝 걷어내고요.
1707,6,뜨거운 간장물을 바로 재료에 붓습니다. 익지 않아요. 뜨거운걸 부어야 더욱 아삭아삭~
1707,7,간장물이 모자른 듯 보이지만 노노~ 국자로 살짝 눌러주고 바로 뚜껑닫아 실온에 하루 보관하면 채소에서 물이 나와 가득입니다. 그 후 냉장고 보관~ 완성!입니다.
1707,8,하루가 채 되기전에  꺼냈는데 맛이  잘 들었어요.
1707,9,"아삭아삭 씹는 맛도 좋고, 오이, 고추, 양파 3가지의 맛을 즐기니 더욱 좋습니다."
1708,1,"양파를 깨끗이 씻어 3등분으로 잘라줬어요,"
1708,2,양파를 담을 유리병은 끓는물에 소독해 물기를 제거해 주고요
1708,3,간장재료를 모두 섞어 팔팔 끓여준후... 월계수잎과 통후추를 걸러내 줍니다..
1708,4,"양파를 유리병에 담고 체나 키친타월을 깔고 걸러, 간장을 유리병에 가득 부어 줍니다.."
1708,5,이렇게 담아 뚜껑을 닫고 식으면 냉장보관해 이틀정도 지난후 부터 드실 수 있어요.
1708,6,위에 양파가 떠오르니까 작은 종지로 꾹...눌러 뚜껑을 닫아주면 좋아요...
1709,1,잘익은 오이지 4개를 준비합니다.
1709,2,오이지를 동글납짝(동전크기로)하게 썹니다.
1709,3,"썰어 놓은 오이지를 찬물에 담가 짠맛을 살짝 뺍니다. (10분정도 담가 놓아요, 많이 짜면 좀더 두어요)"
1709,4,삼베주머니에 넣어 물기를 꼬~~옥 짜줍니다.
1709,5,꼭 짠 오이지에 준비해놓은 양념을 넣습니다.
1709,6,맛나게 조물조물 무칩니다.
1709,7,맛난 밥도둑 완성 입니다.
1710,1,오이지를 납작하게 썰어서 찬물에 잠깐 약 5분정도 담궈 소금기를 좀 빼주세요. 시간은 오이지 간의 세기에 따라 가감 하셔야 될거 같지요.
1710,2,오이지를 깨끗하게 씻은 양파망에 담아 물기를 꼭 짜서 준비합니다. 요 양파망 하나 챙겨두니 요럴때 아주 요긴하게 쓰이네요. 면보자기보다 물기 제거가 더 쉽답니다. 요래 짜줘야 꼬들꼬들 하니 무쳤을때 맛있어요.
1710,3,오이지를 큰 그릇에 담고 분량의 재료들을 모두 넣어주세요.
1710,4,조물조물 조금은 강도있게 골고루 무쳐줍니다.
1711,1,오이지를 먹기좋은 크기로 썰어서
1711,2,물에 담궈 짠맛을 알맞게 빼줍니다.
1711,3,"볼에 고추가루 2TS, 마늘 0.5TS, 대파 조금, 참기름 조금, 통깨 약간, 요리당(매실 )0.5ts을 섞은 양념을 넣어 조물조물 무쳐주시기만 하면 완성입니다."
